2021-11-08 20:41:58.975619, rainbow6, cookiekiller777, IM A JUICER, PRIVMSG
2021-11-08 20:41:59.281356, rainbow6, tymphaei, FortOne FortOne FortOne FortOne, PRIVMSG
2021-11-08 20:42:00.133362, rainbow6, dayskull_, imagine 2 LATAM teams in finals kixChampr, PRIVMSG
2021-11-08 20:42:00.324334, rainbow6, ki_smok3d_u, kixWt kixWt kixWt, PRIVMSG
2021-11-08 20:42:00.576696, rainbow6, godemonprince, BRAZIL >>, PRIVMSG
2021-11-08 20:42:03.212225, rainbow6, frank71lulic, kixLeft kixMid kixRight kixRage, PRIVMSG
2021-11-08 20:42:03.498239, rainbow6, aserityng, xqcL xqcL xqcL xqcL xqcL, PRIVMSG
2021-11-08 20:42:05.661979, rainbow6, ai_man82, Collapse the chat if you don't want to read it, PRIVMSG
2021-11-08 20:42:06.049067, rainbow6, archangel_bgg, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:42:08.061355, rainbow6, ddeaththekid2, !drops, PRIVMSG
2021-11-08 20:42:08.440811, rainbow6, yourdailydeliveryman, varsityIQ, PRIVMSG
2021-11-08 20:42:08.631912, rainbow6, moobot, @ddeaththekid2 LINK your account here: https://drops-register.ubi.com/ | Check your DROPS PROGRESS here: https://www.twitch.tv/drops/inventory | For more info: https://www.twitch.tv/drops/campaigns | Event Guide: https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/news-updates/1YixsoBSeyKb56TZIDyfB2, PRIVMSG
2021-11-08 20:42:09.219283, rainbow6, leobmneto, is this the chiefs from the nfl?, PRIVMSG
2021-11-08 20:42:09.417891, rainbow6, tufinasser_, Tier 1 x Tier 3, PRIVMSG
2021-11-08 20:42:10.368610, rainbow6, cookiekiller777, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:42:10.569775, rainbow6, sublimedark69, WhySoSerious WhySoSerious, PRIVMSG
2021-11-08 20:42:11.335340, rainbow6, infantrykid0, chiefs killed 8 in 5 rounds lmao, PRIVMSG
2021-11-08 20:42:17.332784, rainbow6, ki_smok3d_u, kixRage kixRage kixRage kixRage, PRIVMSG
2021-11-08 20:42:20.319217, rainbow6, rdf_schulter, @OskR6III FURIA >, PRIVMSG
2021-11-08 20:42:20.563282, rainbow6, cookiekiller777, xqcCheer ssg  xqcCheer  ssg  xqcCheer  ssg, PRIVMSG
2021-11-08 20:42:20.563322, rainbow6, saymyname888, @alexrmab342 kixChampr kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:42:21.072337, rainbow6, luixemi, xqcPeepo xqcDUD, PRIVMSG
2021-11-08 20:42:21.264204, rainbow6, fisher654, kixLove kixLove kixLove kixLove kixLove kixLove kixLove kixLove kixLove kixLove, PRIVMSG
2021-11-08 20:42:21.448908, rainbow6, bsbcosplay, TransgenderPride TransgenderPride TransgenderPride TransgenderPride TransgenderPride TransgenderPride, PRIVMSG
2021-11-08 20:42:21.728608, rainbow6, sampanchung1234, 🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦, PRIVMSG
2021-11-08 20:42:22.178747, rainbow6, prodigiohdp, farfadoxPosho farfadoxPosho farfadoxPosho farfadoxPosho farfadoxPosho farfadoxPosho farfadoxPosho ', PRIVMSG
2021-11-08 20:42:22.370799, rainbow6, raminramezlive, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:42:22.370840, rainbow6, nissanagi, maestro gametrhowing?, PRIVMSG
2021-11-08 20:42:24.080792, rainbow6, tiatorzo11, !matches, PRIVMSG
2021-11-08 20:42:24.272628, rainbow6, moobot, @Tiatorzo11 https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/events/sweden-major, PRIVMSG
2021-11-08 20:42:24.694790, rainbow6, tufinasser_, @leobmneto Yes, PRIVMSG
2021-11-08 20:42:25.321172, rainbow6, booij212, FaZe Up, PRIVMSG
2021-11-08 20:42:25.926767, rainbow6, kiestyyy, az0k4nF, PRIVMSG
2021-11-08 20:42:26.116765, rainbow6, funkz_rl, gg, PRIVMSG
2021-11-08 20:42:26.315692, rainbow6, xvostatiy_zver, HeyGuys, PRIVMSG
2021-11-08 20:42:27.357118, rainbow6, iode_king, how many games left in this stream????, PRIVMSG
2021-11-08 20:42:28.412286, rainbow6, cookiekiller777, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:42:30.077485, rainbow6, znezziez, @ai_man82 I want to read the people saying new stuff tho, PRIVMSG
2021-11-08 20:42:30.386040, rainbow6, cysentix, Chiefs is a good team, they just need to work on aim, rotations, crosshair placement, retakes, operator pool, utility usage, map knowledge, teamwork, baiting, clutching, leaning, peeking, droning, early round, midround, post plant, and swinging., PRIVMSG
2021-11-08 20:42:30.646807, rainbow6, avaz_1, CANT BEAT AI OMEGALUL, PRIVMSG
2021-11-08 20:42:31.574696, rainbow6, paramcs, FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers FaZe mizkifHypers, PRIVMSG
2021-11-08 20:42:34.621964, rainbow6, troystermoyber, Gg, PRIVMSG
2021-11-08 20:42:34.816817, rainbow6, jomi32, !results, PRIVMSG
2021-11-08 20:42:35.005444, rainbow6, kami162, xqccheer, PRIVMSG
2021-11-08 20:42:35.746511, rainbow6, infantrykid0, where is patrick mahomes to save them now, PRIVMSG
2021-11-08 20:42:36.365612, rainbow6, robsantos_, rintensoHehe rintensoHehe_HF, PRIVMSG
2021-11-08 20:42:36.790475, rainbow6, victor_despen, Второй дроп, thnx, PRIVMSG
2021-11-08 20:42:36.979481, rainbow6, amir_st4r, 🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦, PRIVMSG
2021-11-08 20:42:36.979527, rainbow6, aserityng, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:42:37.698989, rainbow6, hedokin, you don't run faster with a pistol out, right?, PRIVMSG
2021-11-08 20:42:38.715549, rainbow6, soap579, !schedule, PRIVMSG
2021-11-08 20:42:38.917509, rainbow6, moobot, @soap579 https://siege.gg/matches?tab=upcoming&competitions, PRIVMSG
2021-11-08 20:42:39.102464, rainbow6, douglinha_tucunare, BRAZILIANS TEAMS >>>>>>>>>>>>>>>>>>>>>>>>>>, PRIVMSG
2021-11-08 20:42:40.145525, rainbow6, shinx1902, !drops, PRIVMSG
2021-11-08 20:42:40.335726, rainbow6, moobot, @shinx1902 LINK your account here: https://drops-register.ubi.com/ | Check your DROPS PROGRESS here: https://www.twitch.tv/drops/inventory | For more info: https://www.twitch.tv/drops/campaigns | Event Guide: https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/news-updates/1YixsoBSeyKb56TZIDyfB2, PRIVMSG
2021-11-08 20:42:40.335759, rainbow6, booij212, 2020Unity, PRIVMSG
2021-11-08 20:42:40.575521, rainbow6, cooperjlee38, !drops, PRIVMSG
2021-11-08 20:42:41.899792, rainbow6, cookiekiller777, xqcCheer ssg  xqcCheer  ssg  xqcCheer  ssg, PRIVMSG
2021-11-08 20:42:42.201393, rainbow6, amir_st4r, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:42:42.839555, rainbow6, ggenius2, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!!!, PRIVMSG
2021-11-08 20:42:44.139569, rainbow6, heroflapjack, Alibi throwing Pagman, PRIVMSG
2021-11-08 20:42:44.333045, rainbow6, shigganori, LMAOOOO FREE WIN, PRIVMSG
2021-11-08 20:42:44.544692, rainbow6, uchaos2, @infantrykid0 like nip vs ig, PRIVMSG
2021-11-08 20:42:45.483807, rainbow6, lvnoob0, xqcI, PRIVMSG
2021-11-08 20:42:46.183449, rainbow6, miwwky, bruh, PRIVMSG
2021-11-08 20:42:46.804728, rainbow6, tf460, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:42:47.007377, rainbow6, jomi32, !scores, PRIVMSG
2021-11-08 20:42:47.822854, rainbow6, ellowrain, FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers, PRIVMSG
2021-11-08 20:42:49.051196, rainbow6, nanaosaka57, gn, PRIVMSG
2021-11-08 20:42:49.243483, rainbow6, ezgamescrub, ResidentSleeper ResidentSleeper ResidentSleeper, PRIVMSG
2021-11-08 20:42:50.990901, rainbow6, tufinasser_, Entrega newba, PRIVMSG
2021-11-08 20:42:52.233361, rainbow6, amir_st4r, 🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦  🥶🍦 BING CHILLING 🥶🍦, PRIVMSG
2021-11-08 20:42:52.664217, rainbow6, raminramezlive, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing.., PRIVMSG
2021-11-08 20:42:53.144674, rainbow6, traptreeshy, if you guys wanna watch the stream don't pay attention to chat, simple, PRIVMSG
2021-11-08 20:42:53.339654, rainbow6, crazybabshka, gn, PRIVMSG
2021-11-08 20:42:54.368532, rainbow6, br0gin, holy molly, PRIVMSG
2021-11-08 20:42:54.987443, rainbow6, marianawm, A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD THE HELICOPTER AND OFF TO THE RESCUE PREPARE THE LIFELINE, LOWER THE STRETCHER AND MAKE THE RESCUE THE NEW EMERGENCY COLLECTION FROM LEGO CITY, PRIVMSG
2021-11-08 20:42:55.182069, rainbow6, miwwky, throwing, PRIVMSG
2021-11-08 20:42:55.920808, rainbow6, booij212, SirSword Goo, PRIVMSG
2021-11-08 20:42:57.442802, rainbow6, cq7021568, 060, PRIVMSG
2021-11-08 20:42:57.636111, rainbow6, tomawin, !cast, PRIVMSG
2021-11-08 20:42:58.157804, rainbow6, cookiekiller777, @lvnoob0 SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:42:58.349356, rainbow6, moobot, As this broadcast is in English, please converse in English in the chat., PRIVMSG
2021-11-08 20:43:02.264033, rainbow6, znotbadmnk, Faze Clan Insane!!!, PRIVMSG
2021-11-08 20:43:02.264066, rainbow6, jazmeister, gn, PRIVMSG
2021-11-08 20:43:03.339543, rainbow6, ellowrain, FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHypers  FaZe  mizkifHyper, PRIVMSG
2021-11-08 20:43:03.353668, rainbow6, ajh5000, @infantrykid0 wasn't that game close?, PRIVMSG
2021-11-08 20:43:03.353736, rainbow6, marcelkoz04, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:43:04.107522, rainbow6, prodigiohdp, farfadoxCubo farfadoxCubo farfadoxCubo farfadoxMimir farfadoxCubo farfadoxCubo farfadoxCubo farfadoxCubo, PRIVMSG
2021-11-08 20:43:05.629350, rainbow6, znezziez, @hedokin I think you do though?, PRIVMSG
2021-11-08 20:43:06.496227, rainbow6, godemonprince, BRAZIL IS A BEAST SIEGE GG, PRIVMSG
2021-11-08 20:43:07.163203, rainbow6, kira_chainsaw, early reveal thnks to chiefs, PRIVMSG
2021-11-08 20:43:07.367371, rainbow6, enzo1307, faze the f*ck up, PRIVMSG
2021-11-08 20:43:10.950096, rainbow6, tomawin, !casters, PRIVMSG
2021-11-08 20:43:11.143114, rainbow6, bandit_on_charge, new season, PRIVMSG
2021-11-08 20:43:21.264147, rainbow6, bhrawl, @Mizkif Yo, PRIVMSG
2021-11-08 20:43:23.945655, rainbow6, luixemi, xqcArm1 xqcE xqcArm2, PRIVMSG
2021-11-08 20:43:24.660256, rainbow6, lvnoob0, xqcI *TALKS* xqcI *TALKS* xqcI *TALKS* xqcI *TALKS* xqcI *TALKS*, PRIVMSG
2021-11-08 20:43:25.095773, rainbow6, mambamzp, A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD THE HELICOPTER AND OFF TO THE RESCUE PREPARE THE LIFELINE, LOWER THE STRETCHER AND MAKE THE RESCUE THE NEW EMERGENCY COLLECTION FROM LEGO CITY, PRIVMSG
2021-11-08 20:43:25.589625, rainbow6, nosnoel, 007 incoming, PRIVMSG
2021-11-08 20:43:26.608707, rainbow6, methodgui, kixLeft kixMid kixRight, PRIVMSG
2021-11-08 20:43:29.502249, rainbow6, stealthkillah122, whipBongo whipBongo whipBongo, PRIVMSG
2021-11-08 20:43:30.507485, rainbow6, pedroala000, gg, PRIVMSG
2021-11-08 20:43:31.832600, rainbow6, neonyagami, !games, PRIVMSG
2021-11-08 20:43:32.028525, rainbow6, moobot, @NeonYagami https://siege.gg/matches?tab=upcoming, PRIVMSG
2021-11-08 20:43:34.679294, rainbow6, tsun4m1_g4ming, this game, PRIVMSG
2021-11-08 20:43:35.511226, rainbow6, assassin_kaya, the pace is nuts, PRIVMSG
2021-11-08 20:43:35.958619, rainbow6, tsclone, fazeup, PRIVMSG
2021-11-08 20:43:36.433840, rainbow6, grimrose_gaming, ggs, PRIVMSG
2021-11-08 20:43:37.353806, rainbow6, miwwky, gg, PRIVMSG
2021-11-08 20:43:41.222325, rainbow6, oisin234, !drops, PRIVMSG
2021-11-08 20:43:41.451140, rainbow6, moobot, @oisin234 LINK your account here: https://drops-register.ubi.com/ | Check your DROPS PROGRESS here: https://www.twitch.tv/drops/inventory | For more info: https://www.twitch.tv/drops/campaigns | Event Guide: https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/news-updates/1YixsoBSeyKb56TZIDyfB2, PRIVMSG
2021-11-08 20:43:41.977085, rainbow6, ecolive, its about drive⚡ it's about power 💪 we stay hungry 🍗 we devour 🍗 put in the work 🏋️ put in the hours ⏰ and take what's ours., PRIVMSG
2021-11-08 20:43:43.595862, rainbow6, teacatreh, Jo FaZe 7-0? POGGERS, PRIVMSG
2021-11-08 20:43:43.814641, rainbow6, igamingbrix, this match isnt over yet im amazed, PRIVMSG
2021-11-08 20:43:44.410578, rainbow6, aserityng, Chiefs are just out skilled, PRIVMSG
2021-11-08 20:43:44.819935, rainbow6, raminramezlive, CHIEFS comeback loading ..., PRIVMSG
2021-11-08 20:43:45.536222, rainbow6, zaw_xd, !drops, PRIVMSG
2021-11-08 20:43:46.252509, rainbow6, cookiekiller777, SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer SSG xqcCheer, PRIVMSG
2021-11-08 20:43:47.958797, rainbow6, mj_mp5, ban xqc normans please WutFace, PRIVMSG
2021-11-08 20:43:48.153719, rainbow6, luizthecry, razahBai razahXa razahRia, PRIVMSG
2021-11-08 20:43:48.338862, rainbow6, heroflapjack, Chiefs throwing Wowee, PRIVMSG
2021-11-08 20:43:48.715795, rainbow6, tsun4m1_g4ming, geez, not chiefs day or map or anything, PRIVMSG
2021-11-08 20:43:49.942636, rainbow6, felipecostk, any team to stop Brazil?🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷, PRIVMSG
2021-11-08 20:43:50.663620, rainbow6, baba_p0, easy, PRIVMSG
2021-11-08 20:43:50.862149, rainbow6, bachira____, 6-6, PRIVMSG
2021-11-08 20:43:51.070032, rainbow6, yourdailydeliveryman, Cyberzera carrying bruv, PRIVMSG
2021-11-08 20:43:51.890846, rainbow6, j9mesfps, lmao, PRIVMSG
2021-11-08 20:43:53.894743, rainbow6, robsantos_, rintensoGg, PRIVMSG
2021-11-08 20:43:54.751169, rainbow6, raminramezlive, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:43:55.063711, rainbow6, swendur, its about drive⚡ it's about power 💪 we stay hungry 🍗 we devour 🍗 put in the work 🏋️ put in the hours ⏰ and take what's ours., PRIVMSG
2021-11-08 20:43:55.682779, rainbow6, kilzoner312, !drops, PRIVMSG
2021-11-08 20:43:55.889483, rainbow6, getaround1, xqcCheer xqcCheer xqcCheer, PRIVMSG
2021-11-08 20:43:56.792661, rainbow6, luizthecry, razahCareca razahCareca razahCareca razahCareca, PRIVMSG
2021-11-08 20:43:57.713559, rainbow6, bsbcosplay, Faze most likely gonna win, PRIVMSG
2021-11-08 20:43:57.921904, rainbow6, rowniiii, damn, PRIVMSG
2021-11-08 20:43:58.942732, rainbow6, mambamzp, A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD THE HELICOPTER AND OFF TO THE RESCUE PREPARE THE LIFELINE, LOWER THE STRETCHER AND MAKE THE RESCUE THE NEW EMERGENCY COLLECTION FROM LEGO CITY, PRIVMSG
2021-11-08 20:43:59.521565, rainbow6, lvnoob0, xqcCheer I LOVE R6 BatChest  xqcCheer I LOVE R6 BatChest  xqcCheer I LOVE R6 BatChest  xqcCheer I LOVE R6 BatChest  xqcCheer I LOVE R6 BatChest, PRIVMSG
2021-11-08 20:44:00.592998, rainbow6, b0lah, FAVELA CLAN, PRIVMSG
2021-11-08 20:44:00.823892, rainbow6, bachira____, 0-6 ethan, PRIVMSG
2021-11-08 20:44:06.207855, rainbow6, alexrmab342, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:44:06.480485, rainbow6, luizthecry, razahNeonBR2 razahNeonBR2, PRIVMSG
2021-11-08 20:44:08.649280, rainbow6, cookiekiller777, @mj_mp5 ban normans like you, PRIVMSG
2021-11-08 20:44:08.843067, rainbow6, marianawm, A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD THE HELICOPTER AND OFF TO THE RESCUE PREPARE THE LIFELINE, LOWER THE STRETCHER AND MAKE THE RESCUE THE NEW EMERGENCY COLLECTION FROM LEGO CITY., PRIVMSG
2021-11-08 20:44:08.843121, rainbow6, heroflapjack, gg ez, PRIVMSG
2021-11-08 20:44:08.843133, rainbow6, mj_mp5, ban xqc normans please . WutFace, PRIVMSG
2021-11-08 20:44:09.694678, rainbow6, magicgray55, !drops, PRIVMSG
2021-11-08 20:44:09.891067, rainbow6, shibusks, DarkMode DarkMode DarkMode DarkMode, PRIVMSG
2021-11-08 20:44:11.192365, rainbow6, rowniiii, throw lol, PRIVMSG
2021-11-08 20:44:12.962329, rainbow6, citywidepoet6, @MambaMZP HEY, PRIVMSG
2021-11-08 20:44:13.153933, rainbow6, getaround1, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:44:14.804540, rainbow6, luizthecry, razahGi razahGo razahLo, PRIVMSG
2021-11-08 20:44:15.010306, rainbow6, acnded, @Swendur cringe, PRIVMSG
2021-11-08 20:44:16.645095, rainbow6, justmarkusoderso, !schedule, PRIVMSG
2021-11-08 20:44:16.925016, rainbow6, moobot, @justmarkusoderso https://siege.gg/matches?tab=upcoming&competitions, PRIVMSG
2021-11-08 20:44:17.283390, rainbow6, jokeitel, ResidentSleeper, PRIVMSG
2021-11-08 20:44:18.077854, rainbow6, potatoelord_, 7-0?, PRIVMSG
2021-11-08 20:44:18.293114, rainbow6, ecolive, A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD THE HELICOPTER AND OFF TO THE RESCUE PREPARE THE LIFELINE, LOWER THE STRETCHER AND MAKE THE RESCUE THE NEW EMERGENCY COLLECTION FROM LEGO CITY., PRIVMSG
2021-11-08 20:44:18.293154, rainbow6, 1v1arena, Hello, PRIVMSG
2021-11-08 20:44:18.293166, rainbow6, mpm1999, GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG, PRIVMSG
2021-11-08 20:44:18.794296, rainbow6, rowniiii, at least worthy fought, PRIVMSG
2021-11-08 20:44:18.984188, rainbow6, cookiekiller777, xqcCheer ssg  xqcCheer  ssg  xqcCheer  ssg, PRIVMSG
2021-11-08 20:44:20.858692, rainbow6, ellowrain, razahNeonBR2   razahNeonBR2, PRIVMSG
2021-11-08 20:44:21.055176, rainbow6, saifuldude, ggs, PRIVMSG
2021-11-08 20:44:22.887632, rainbow6, iwantedzvitor, EZ, PRIVMSG
2021-11-08 20:44:23.844432, rainbow6, akasvampen, 7-0, PRIVMSG
2021-11-08 20:44:24.379531, rainbow6, setkara, 7-0 incoming, PRIVMSG
2021-11-08 20:44:24.656795, rainbow6, citywidepoet6, copypasta, PRIVMSG
2021-11-08 20:44:24.865012, rainbow6, le_vxy, damn, PRIVMSG
2021-11-08 20:44:25.063784, rainbow6, luixemi, xqcCheer xqcDisco xqcCheer xqcDisco xqcCheer xqcDisco xqcCheer xqcDisco, PRIVMSG
2021-11-08 20:44:25.652237, rainbow6, assassin_kaya, 6-0 kafe attack lol, PRIVMSG
2021-11-08 20:44:25.957629, rainbow6, igamingbrix, chiefs gl in the next match, PRIVMSG
2021-11-08 20:44:27.161224, rainbow6, swendur, i can’t believe this chat, such disgrace! people are spamming total nonsense, what in the name of KEKW and LULW you are talking about? is this some sort of a cult that I don’t want to be part of, I came here to enjoy professional siege not look at manchilds, please stop spamming or i am suing everybody in this chat for ruined experience!, PRIVMSG
2021-11-08 20:44:27.348660, rainbow6, ppar, chiefs mental chalked, PRIVMSG
2021-11-08 20:44:27.348746, rainbow6, henryz20, GG, PRIVMSG
2021-11-08 20:44:27.900966, rainbow6, felipecostk, easy for brazil, PRIVMSG
2021-11-08 20:44:28.517143, rainbow6, imzivan, ez sweep, PRIVMSG
2021-11-08 20:44:28.704486, rainbow6, gglopayt, !drops, PRIVMSG
2021-11-08 20:44:28.901237, rainbow6, moobot, @gglopayt LINK your account here: https://drops-register.ubi.com/ | Check your DROPS PROGRESS here: https://www.twitch.tv/drops/inventory | For more info: https://www.twitch.tv/drops/campaigns | Event Guide: https://www.ubisoft.com/en-gb/esports/rainbow-six/siege/news-updates/1YixsoBSeyKb56TZIDyfB2, PRIVMSG
2021-11-08 20:44:29.439248, rainbow6, bachira____, ggs, PRIVMSG
2021-11-08 20:44:29.847385, rainbow6, ecolive, faze be like - its about drive⚡ it's about power 💪 we stay hungry 🍗 we devour 🍗 put in the work 🏋️ put in the hours ⏰ and take what's ours., PRIVMSG
2021-11-08 20:44:30.563484, rainbow6, velludonicholas, marzaClown marzaClown marzaClown marzaClown marzaClown marzaClown marzaClown marzaClown marzaClown, PRIVMSG
2021-11-08 20:44:31.057812, rainbow6, lvnoob0, xqcCheer I LOVE R6 BatChest  xqcCheer I LOVE R6 BatChest  xqcCheer I LOVE R6 BatChest, PRIVMSG
2021-11-08 20:44:31.691122, rainbow6, dj_arbz, gg, PRIVMSG
2021-11-08 20:44:31.881511, rainbow6, marianawm, A MAN HAS FALLEN INTO THE RIVER IN LEGO CITY START THE RESCUE HELICOPTER HEY! BUILD THE HELICOPTER AND OFF TO THE RESCUE PREPARE THE LIFELINE, LOWER THE STRETCHER AND MAKE THE RESCUE THE NEW EMERGENCY COLLECTION FROM LEGO CITY, PRIVMSG
2021-11-08 20:44:33.530148, rainbow6, bluebodo, when is the szn reveal?, PRIVMSG
2021-11-08 20:44:33.838234, rainbow6, rachadelzinho, 4Head WE ARE SO BAD, PRIVMSG
2021-11-08 20:44:34.556746, rainbow6, mambamzp, @MambaMZP eyyy, PRIVMSG
2021-11-08 20:44:35.474515, rainbow6, dead_lalox, so ez, PRIVMSG
2021-11-08 20:44:36.302379, rainbow6, muzz_y, I just subcrirbed to white shark I’ve not received my charm anyone help?, PRIVMSG
2021-11-08 20:44:37.013521, rainbow6, zayoplayer21, Dear Mods. This is a very concerned viewer. I have been watching R6 streams for quite some time now and am disappointed to say that the state of the chat is at its absolute worst. People think these messages are jokes and keep spamming the same message over and over again, making it very unpleasing., PRIVMSG
2021-11-08 20:44:37.212404, rainbow6, sadfacade, Brazil CRACKED, PRIVMSG
2021-11-08 20:44:39.047362, rainbow6, swat_r6, boooooooooooooooom, PRIVMSG
2021-11-08 20:44:39.236834, rainbow6, ben1t0camelo, This match was a T-Hunt for Faze donmiwellTap donmiwellTap, PRIVMSG
2021-11-08 20:44:39.425450, rainbow6, ferreir9, razahGGWP razahGGWP razahGGWP RuleFive RuleFive, PRIVMSG
2021-11-08 20:44:40.300178, rainbow6, z6serenity, HungryPaimon, PRIVMSG
2021-11-08 20:44:41.534613, rainbow6, resoney, gg, PRIVMSG
2021-11-08 20:44:42.535578, rainbow6, velludonicholas, marzaClown, PRIVMSG
2021-11-08 20:44:43.047496, rainbow6, dyyy1lan, EZZ, PRIVMSG
2021-11-08 20:44:44.072616, rainbow6, imzivan, sweeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeep, PRIVMSG
2021-11-08 20:44:44.263994, rainbow6, igamingbrix, huge confident boost for faze, PRIVMSG
